timestamp,best_ask,best_bid,spread,mid_price,order_size,volatility,sim_price,side,is_taker
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,200.93,0.0,106622.27745641349,sell,0
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,197.28,0.0,106621.96325082592,sell,1
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,197.28,0.0,106622.13762921684,buy,1
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,196.94,0.0,106621.84146578838,buy,0
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,188.55,0.0,106621.6373901201,buy,0
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,166.42,0.0,106622.32886975964,sell,0
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,166.42,0.0,106621.72301021138,sell,1
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,185.62,0.0,106622.46096231006,buy,1
1747706063,106622.1,106622.0,0.10000000000582077,106622.05,381.96,0.0,106622.36307433785,sell,0
1747706064,106622.1,106622.0,0.10000000000582077,106622.05,381.96,0.0,106622.08356979079,sell,0
1747706064,106622.1,106622.0,0.10000000000582077,106622.05,381.87,0.0,106621.61440495192,buy,0
1747706064,106622.1,106622.0,0.10000000000582077,106622.05,201.42,0.0,106621.98794109373,sell,1
1747706064,106622.1,106622.0,0.10000000000582077,106622.05,9.63,0.0,106622.25409829564,buy,1
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,103.99,1.2745587471742295,106627.44622422673,buy,0
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,40.83,1.7544229820647177,106627.78099168386,buy,0
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,141.33,2.088181026634316,106627.81513968197,sell,0
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,47.33,2.339230642752957,106627.2242320992,sell,1
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,42.55,2.5322914524188267,106627.66808024746,buy,0
1747706064,106627.8,106627.7,0.10000000000582077,106627.75,42.47,2.679925372093907,106627.4991428876,buy,0
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,311.6,2.7893547640972556,106627.7304054521,sell,0
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,268.68,2.8649607327137345,106628.2710295014,buy,1
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,295.3,2.9093813775425446,106627.22615359831,sell,1
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,293.51,2.9240383034411956,106628.00002553829,buy,1
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,268.93,2.9093813775425446,106627.35727071653,buy,0
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,270.01,2.8649607327137345,106628.06341828179,buy,1
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,270.01,2.7893547640972556,106627.77159756125,sell,0
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,289.63,2.679925372093907,106628.0664259451,buy,1
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,276.79,2.532291452418827,106627.76210158133,sell,0
1747706065,106627.8,106627.7,0.10000000000582077,106627.75,463.69,2.339230642752957,106627.9241289154,sell,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,482.57,2.0881810266343166,106628.2182142724,buy,1
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,482.57,1.7544229820647177,106627.7640682719,buy,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,482.47,1.2745587471742292,106627.90911292443,buy,1
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,299.85,0.0,106627.61337938871,buy,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,504.14,0.0,106627.65948801613,buy,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,505.82,0.0,106627.34660036389,buy,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,513.82,0.0,106627.34175887244,buy,0
1747706066,106627.8,106627.7,0.10000000000582077,106627.75,634.0,0.0,106628.02587396426,sell,0
1747706066,106622.9,106622.8,0.09999999999126885,106622.85,406.87,1.0956733089735955,106623.27232888834,buy,1
1747706066,106622.9,106622.8,0.09999999999126885,106622.85,360.86,1.5081881775633847,106622.78622506652,sell,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,360.88,1.7951029878072315,106622.64272774055,sell,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,362.44,2.010917570084513,106622.89185871888,sell,0
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,306.16,2.1768821257620785,106622.81948329213,sell,0
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,221.75,2.3037954953072366,106622.48252470186,buy,0
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,221.75,2.397866376152157,106622.96668742743,buy,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,194.49,2.462860980752244,106622.92027746141,buy,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,194.49,2.501047149113827,106622.69181750137,sell,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,191.08,2.5136469626056415,106622.90489795593,sell,0
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,191.02,2.5010471491138273,106622.31953116861,sell,1
1747706067,106622.9,106622.8,0.09999999999126885,106622.85,271.5,2.462860980752244,106623.09217088053,sell,0
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,336.47,2.3978663761521566,106622.96115765664,sell,0
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,336.81,2.303795495307237,106622.5269094278,buy,0
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,365.0,2.176882125762078,106623.34474127043,buy,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,341.72,2.0109175700845134,106622.53483343885,sell,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,341.25,1.7951029878072313,106622.64704117554,sell,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,341.25,1.5081881775633852,106622.78863088513,sell,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,346.98,1.0956733089735955,106623.09877876629,sell,0
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,117.98,1.492995000568268e-11,106622.34344680578,sell,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,164.76,1.492995000568268e-11,106622.45993655351,sell,1
1747706068,106622.9,106622.8,0.09999999999126885,106622.85,197.71,1.492995000568268e-11,106623.19387120572,sell,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,184.6,1.492995000568268e-11,106622.94981088278,sell,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,182.97,1.492995000568268e-11,106622.97297319632,sell,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,86.45,1.492995000568268e-11,106622.42608117174,buy,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,84.31,1.492995000568268e-11,106622.85185244975,sell,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,130.86,1.492995000568268e-11,106622.42498550528,sell,1
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,140.86,1.492995000568268e-11,106622.48021944558,sell,1
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,135.16,1.492995000568268e-11,106622.72962737363,sell,1
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,100.58,1.492995000568268e-11,106623.03161694192,sell,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,94.07,1.492995000568268e-11,106622.76621782024,buy,0
1747706069,106622.9,106622.8,0.09999999999126885,106622.85,92.19,1.492995000568268e-11,106622.62013588089,buy,0
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,92.19,1.492995000568268e-11,106623.39241487086,buy,1
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,92.19,1.492995000568268e-11,106622.91409386025,sell,0
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,169.3,1.492995000568268e-11,106623.21086080732,sell,0
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,369.24,1.492995000568268e-11,106622.37904999005,sell,1
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,269.37,1.492995000568268e-11,106622.86392002589,sell,0
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,245.82,1.492995000568268e-11,106622.83843889386,sell,0
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,153.15,1.492995000568268e-11,106622.39822469484,sell,1
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,153.15,1.492995000568268e-11,106623.23200669594,buy,1
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,159.15,1.492995000568268e-11,106623.19886449906,buy,1
1747706070,106622.9,106622.8,0.09999999999126885,106622.85,195.96,1.492995000568268e-11,106623.1838331159,sell,0
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,189.6,1.492995000568268e-11,106622.43471101641,sell,1
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,131.73,1.492995000568268e-11,106622.47436490006,sell,1
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,132.68,1.492995000568268e-11,106623.06159602858,sell,0
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,132.51,1.492995000568268e-11,106622.87277891823,buy,0
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,34.87,1.492995000568268e-11,106623.09319875765,buy,1
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,145.64,1.492995000568268e-11,106622.5611693006,buy,0
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,94.58,1.492995000568268e-11,106622.99110718204,buy,1
1747706071,106622.9,106622.8,0.09999999999126885,106622.85,6.64,1.492995000568268e-11,106622.34786874954,sell,1
1747706071,106627.7,106627.6,0.09999999999126885,106627.65,159.77,1.0733126291972959,106627.6521248656,sell,0
1747706071,106627.7,106627.6,0.09999999999126885,106627.65,99.39,1.4774088269990386,106628.08117773624,buy,1
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,39.83,1.7584682329518468,106627.91694054172,sell,0
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,254.01,1.9698784359987183,106627.46630440728,buy,0
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,106.07,2.1324559599275608,106627.8913888401,sell,0
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,28.1,2.2567792607063373,106627.3456146526,sell,1
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,9.14,2.3489303276563493,106627.89847591241,sell,0
1747706072,106627.7,106627.6,0.09999999999126885,106627.65,15.65,2.412598511754315,106627.89998124632,sell,0
1747706072,106630.0,106629.9,0.10000000000582077,106629.95,137.54,2.6279619880236336,106629.58068800851,sell,1
1747706072,106630.0,106629.9,0.10000000000582077,106629.95,79.27,2.7796440514213487,106629.6463899941,buy,0
1747706072,106630.0,106629.9,0.10000000000582077,106629.95,79.29,2.877732111443666,106630.30774707766,sell,0
1747706072,106630.0,106629.9,0.10000000000582077,106629.95,89.6,2.927618036628569,106630.13404095417,buy,1
1747706073,106630.0,106629.9,0.10000000000582077,106629.95,3.04,2.9317634355586715,106630.38444008207,buy,1
1747706073,106631.6,106631.5,0.10000000000582077,106631.55,0.44,2.9993157114282734,106631.49785658937,buy,0
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,285.89,3.153356607604497,106633.73160472378,buy,1
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,285.93,3.2110991723599365,106633.87429383196,buy,1
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,287.34,3.1777971516199157,106633.69291509395,sell,0
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,297.35,3.0504701967175314,106633.75575054152,sell,0
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,297.35,2.816394671807452,106633.60372644234,buy,1
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,323.7,2.4451025164222004,106633.401501955,buy,1
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,496.34,2.4728579247128173,106633.88396184695,buy,1
1747706073,106633.4,106633.3,0.09999999999126885,106633.35,515.4,2.465872323502392,106633.61955112523,sell,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,515.32,2.423845357240121,106633.60111967087,sell,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,510.83,2.3448936683383317,106633.10371038357,buy,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,327.18,2.2250901815007875,106633.57982644999,sell,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,507.87,2.057310456836429,106633.29525139784,sell,1
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,506.93,1.8283944639505798,106632.99028475388,sell,1
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,516.35,1.5108032022077005,106633.51695378714,sell,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,325.29,1.4071621310879137,106633.22350457944,sell,1
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,506.32,1.2715510627856224,106632.97682766673,buy,0
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,585.58,1.092124920561353,106633.12470953936,sell,1
1747706074,106633.4,106633.3,0.09999999999126885,106633.35,295.06,0.8413022487118219,106633.78604377325,buy,1
1747706075,106633.4,106633.3,0.09999999999126885,106633.35,309.82,0.4024922359506129,106633.36072185321,sell,0
1747706075,106633.4,106633.3,0.09999999999126885,106633.35,500.58,1.492995000568268e-11,106633.39158119124,sell,0
1747706075,106633.4,106633.3,0.09999999999126885,106633.35,500.58,1.492995000568268e-11,106633.34344900936,buy,0
1747706075,106624.1,106624.0,0.10000000000582077,106624.05,703.24,2.0795432190754553,106623.66452761432,buy,0
1747706075,106624.1,106624.0,0.10000000000582077,106624.05,612.47,2.8624796023184755,106623.68341090836,sell,1
1747706075,106623.1,106623.0,0.10000000000582077,106623.05,1854.84,3.5341156863093843,106623.33532351952,sell,0
1747706075,106623.1,106623.0,0.10000000000582077,106623.05,1753.05,4.0283730554274415,106623.45133177051,sell,0
1747706075,106623.1,106623.0,0.10000000000582077,106623.05,1753.25,4.4053645526921645,106623.18616020028,sell,0
1747706075,106623.1,106623.0,0.10000000000582077,106623.05,1430.21,4.693433262494153,106622.63156756343,buy,0
1747706075,106623.1,106623.0,0.10000000000582077,106623.05,1222.05,4.908261027676038,106623.4064765198,sell,0
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,966.64,5.0591865374847975,106623.0105512705,sell,0
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,968.89,5.151829005826809,106622.52299880402,sell,1
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,931.84,5.189310876064039,106622.7267436539,buy,0
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,936.92,5.172831353382948,106622.7518074888,sell,1
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,931.49,5.101867563117828,106623.16034521919,buy,1
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,926.49,4.974088120609957,106622.87519789387,buy,0
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,926.46,4.784943490840762,106623.21256715409,buy,1
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,926.61,4.526747990382581,106622.75359399813,sell,1
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,926.39,4.186746004389702,106622.81479787859,buy,0
1747706076,106623.1,106623.0,0.10000000000582077,106623.05,954.52,3.7427087010693993,106623.58585458138,buy,1
1747706077,106623.1,106623.0,0.10000000000582077,106623.05,953.61,3.1509564128681777,106623.43710137063,sell,0
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,610.4,3.1501503723511606,106614.43449796317,sell,0
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,620.44,2.8209740758897635,106613.94921624534,sell,1
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,620.46,3.3261325732352947,106613.75025925666,buy,0
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,445.81,3.6935220675065548,106613.9336912625,buy,0
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,445.81,3.9983549248738735,106614.08974443577,buy,0
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,444.79,4.231461113834645,106614.11527000001,buy,1
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,434.35,4.4042443643663365,106613.54792638331,sell,1
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,436.05,4.523622209550312,106613.51061985058,sell,1
1747706077,106614.1,106614.0,0.10000000000582077,106614.05,463.62,4.593760069806364,106614.11628161039,sell,0
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,463.62,4.616902584383193,106614.08753419026,sell,0
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,434.31,4.593760069806364,106613.79459768729,sell,1
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,433.13,4.523622209550311,106614.01447505142,buy,0
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,406.12,4.4042443643663365,106614.26756396767,sell,0
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,406.48,4.231461113834645,106614.4675169787,buy,1
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,510.35,3.9983549248738735,106614.45386395347,buy,1
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,510.35,3.6935220675065543,106613.51751811636,sell,1
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,211.95,3.2971279367927098,106613.87635743512,buy,0
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,410.74,2.770141550629916,106614.17927905955,buy,1
1747706078,106614.1,106614.0,0.10000000000582077,106614.05,410.71,2.012461179749811,106613.88426935722,buy,0
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,410.71,0.0,106613.70829833194,sell,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,420.81,0.0,106613.85600101553,sell,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,420.99,0.0,106613.94979475821,sell,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,418.62,0.0,106614.29973244495,buy,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,418.41,0.0,106613.9406398517,sell,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,420.66,0.0,106614.19933114847,buy,1
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,420.66,0.0,106614.10799286333,sell,0
1747706079,106614.1,106614.0,0.10000000000582077,106614.05,419.81,0.0,106614.43399749145,buy,1
1747706079,106609.3,106609.2,0.10000000000582077,106609.25,2185.9,1.0733126292005497,106609.47871547246,sell,0
1747706079,106605.8,106605.7,0.10000000000582077,106605.75,1149.83,2.094472675753326,106605.48769218536,sell,1
1747706080,106605.8,106605.7,0.10000000000582077,106605.75,1187.96,2.694262910627788,106606.05994534648,sell,0
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,1671.19,3.9347440229728687,106599.8012081702,buy,0
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,1165.66,4.761700271298951,106600.27291516511,buy,1
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,968.02,5.369710371490054,106599.57444692186,sell,1
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,194.6,5.827710573314257,106600.11672854864,buy,1
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,228.53,6.169201944464236,106600.09946820846,buy,0
1747706080,106600.1,106600.0,0.10000000000582077,106600.05,2.31,6.412824322361825,106599.70527744884,buy,0
1747706080,106604.0,106603.9,0.10000000000582077,106603.95,299.34,6.373536983827302,106603.58850243781,buy,0
1747706080,106604.0,106603.9,0.10000000000582077,106603.95,240.67,6.291481291564868,106604.05290520928,buy,1
1747706080,106604.0,106603.9,0.10000000000582077,106603.95,334.08,6.164949737278018,106604.00002035563,sell,0
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,342.22,5.991125015168284,106603.88005422463,sell,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,344.72,5.765731340839886,106603.4466029253,sell,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,344.73,5.482412069998817,106603.98055423978,sell,0
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,344.76,5.131581781376127,106604.2011412607,buy,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,343.78,4.698140729670765,106604.35083271108,sell,0
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,352.22,4.156323653878339,106604.18486024693,sell,0
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,352.28,3.4555218967535266,106604.04321792224,buy,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,352.28,2.463603479713178,106603.85480843783,sell,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,352.21,2.0279364673925273,106604.0001057283,buy,1
1747706081,106604.0,106603.9,0.10000000000582077,106603.95,351.21,1.9354314084546167,106603.65117281125,sell,1
1747706082,106600.1,106600.0,0.10000000000582077,106600.05,2879.82,1.908505891222564,106599.5328491993,sell,1
1747706082,106600.1,106600.0,0.10000000000582077,106600.05,1234.22,1.908505891222564,106600.18536963977,buy,1
1747706082,106600.1,106600.0,0.10000000000582077,106600.05,1248.37,1.908505891222564,106600.3947153862,buy,1
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,721.57,2.2248832021364953,106596.86294852775,sell,1
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,695.32,2.4914326886549527,106597.27931355935,sell,0
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,106.13,2.72282747776629,106596.91031817815,sell,0
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,82.32,2.927415781519806,106596.75966029256,buy,0
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,21.99,3.0914610751139167,106596.78686322187,sell,1
1747706082,106597.0,106596.9,0.10000000000582077,106596.95,21.65,3.207273805454667,106596.98460306195,buy,0
1747706082,106602.0,106601.9,0.10000000000582077,106601.95,37.95,3.1498162018221163,106601.83475758562,sell,1
